GAME_ID,DATE,PLAY_SEASON,HOME_TEAM,VISIT_TEAM,HOME_TEAM_SCORE,VISIT_TEAM_SCORE
400579341,"Mar 23, 2015",2014/2015,Brooklyn Nets,Boston,91,110
400579370,"Mar 27, 2015",2014/2015,Brooklyn Nets,Cleveland,106,98
400579385,"Mar 29, 2015",2014/2015,Brooklyn Nets,Los Angeles,107,99
400579400,"Mar 31, 2015",2014/2015,Brooklyn Nets,Indiana,111,106
400579422,"Apr 3, 2015",2014/2015,Brooklyn Nets,Toronto,114,109
400755861,"Apr 6, 2015",2014/2015,Brooklyn Nets,Portland,106,96
400579455,"Apr 8, 2015",2014/2015,Brooklyn Nets,Atlanta,111,114
400579469,"Apr 10, 2015",2014/2015,Brooklyn Nets,Washington,117,80
400579498,"Apr 13, 2015",2014/2015,Brooklyn Nets,Chicago,86,113
400579516,"Apr 15, 2015",2014/2015,Brooklyn Nets,Orlando,101,88
400827893,"Oct 28, 2015",2015/2016,Brooklyn Nets,Chicago,100,115
400827934,"Nov 2, 2015",2015/2016,Brooklyn Nets,Milwaukee,96,103
400827964,"Nov 6, 2015",2015/2016,Brooklyn Nets,Los Angeles,98,104
400828046,"Nov 17, 2015",2015/2016,Brooklyn Nets,Atlanta,90,88
400828084,"Nov 22, 2015",2015/2016,Brooklyn Nets,Boston,111,101
400828135,"Nov 29, 2015",2015/2016,Brooklyn Nets,Detroit,87,83
400828151,"Dec 1, 2015",2015/2016,Brooklyn Nets,Phoenix,94,91
400828187,"Dec 6, 2015",2015/2016,Brooklyn Nets,Golden State,98,114
400828202,"Dec 8, 2015",2015/2016,Brooklyn Nets,Houston,110,105
400828216,"Dec 10, 2015",2015/2016,Brooklyn Nets,Philadelphia,100,91
400828231,"Dec 12, 2015",2015/2016,Brooklyn Nets,Los Angeles,100,105
400828245,"Dec 14, 2015",2015/2016,Brooklyn Nets,Orlando,82,105
400828260,"Dec 16, 2015",2015/2016,Brooklyn Nets,Miami,98,104
400828290,"Dec 20, 2015",2015/2016,Brooklyn Nets,Minnesota,85,100
400828315,"Dec 23, 2015",2015/2016,Brooklyn Nets,Dallas,118,119
400828334,"Dec 26, 2015",2015/2016,Brooklyn Nets,Washington,96,111
400828400,"Jan 4, 2016",2015/2016,Brooklyn Nets,Boston,94,103
400828416,"Jan 6, 2016",2015/2016,Brooklyn Nets,Toronto,74,91
400828428,"Jan 8, 2016",2015/2016,Brooklyn Nets,Orlando,77,83
400828453,"Jan 11, 2016",2015/2016,Brooklyn Nets,San Antonio,79,106
400828466,"Jan 13, 2016",2015/2016,Brooklyn Nets,NY Knicks,110,104
400828483,"Jan 15, 2016",2015/2016,Brooklyn Nets,Portland,104,116
400828518,"Jan 20, 2016",2015/2016,Brooklyn Nets,Cleveland,78,91
400828534,"Jan 22, 2016",2015/2016,Brooklyn Nets,Utah,86,108
400828551,"Jan 24, 2016",2015/2016,Brooklyn Nets,Oklahoma City,116,106
400828565,"Jan 26, 2016",2015/2016,Brooklyn Nets,Miami,98,102
400828609,"Feb 1, 2016",2015/2016,Brooklyn Nets,Detroit,100,105
400828625,"Feb 3, 2016",2015/2016,Brooklyn Nets,Indiana,100,114
400828641,"Feb 5, 2016",2015/2016,Brooklyn Nets,Sacramento,128,119
400828665,"Feb 8, 2016",2015/2016,Brooklyn Nets,Denver,105,104
400828680,"Feb 10, 2016",2015/2016,Brooklyn Nets,Memphis,90,109
400828694,"Feb 19, 2016",2015/2016,Brooklyn Nets,NY Knicks,109,98
400828714,"Feb 21, 2016",2015/2016,Brooklyn Nets,Charlotte,96,104
400828872,"Mar 13, 2016",2015/2016,Brooklyn Nets,Milwaukee,100,109
400828886,"Mar 15, 2016",2015/2016,Brooklyn Nets,Philadelphia,131,114
400828939,"Mar 22, 2016",2015/2016,Brooklyn Nets,Charlotte,100,105
400828956,"Mar 24, 2016",2015/2016,Brooklyn Nets,Cleveland,104,95
400828969,"Mar 26, 2016",2015/2016,Brooklyn Nets,Indiana,120,110
400829030,"Apr 3, 2016",2015/2016,Brooklyn Nets,New Orleans,87,106
400829093,"Apr 11, 2016",2015/2016,Brooklyn Nets,Washington,111,120
400829105,"Apr 13, 2016",2015/2016,Brooklyn Nets,Toronto,96,103
311226030,"Dec 26, 2011",2011/2012,Charlotte Hornets,Milwaukee,96,95
311228030,"Dec 28, 2011",2011/2012,Charlotte Hornets,Miami,95,96
311230030,"Dec 30, 2011",2011/2012,Charlotte Hornets,Orlando,79,100
320106030,"Jan 6, 2012",2011/2012,Charlotte Hornets,Atlanta,96,102
320110030,"Jan 10, 2012",2011/2012,Charlotte Hornets,Houston,70,82
320113030,"Jan 13, 2012",2011/2012,Charlotte Hornets,Detroit,81,98
320114030,"Jan 14, 2012",2011/2012,Charlotte Hornets,Golden State,112,100
320116030,"Jan 16, 2012",2011/2012,Charlotte Hornets,Cleveland,94,102
320124030,"Jan 24, 2012",2011/2012,Charlotte Hornets,NY Knicks,78,111
320128030,"Jan 28, 2012",2011/2012,Charlotte Hornets,Washington,99,102
320210030,"Feb 10, 2012",2011/2012,Charlotte Hornets,Chicago,64,95
320211030,"Feb 11, 2012",2011/2012,Charlotte Hornets,Los Angeles,86,111
320213030,"Feb 13, 2012",2011/2012,Charlotte Hornets,Philadelphia,89,98
320222030,"Feb 22, 2012",2011/2012,Charlotte Hornets,Indiana,88,102
320304030,"Mar 4, 2012",2011/2012,Charlotte Hornets,Brooklyn,101,104
320306030,"Mar 6, 2012",2011/2012,Charlotte Hornets,Orlando,100,84
320307030,"Mar 7, 2012",2011/2012,Charlotte Hornets,Utah,93,99
320309030,"Mar 9, 2012",2011/2012,Charlotte Hornets,Brooklyn,74,83
320317030,"Mar 17, 2012",2011/2012,Charlotte Hornets,Toronto,107,103
320319030,"Mar 19, 2012",2011/2012,Charlotte Hornets,Philadelphia,80,105
320323030,"Mar 23, 2012",2011/2012,Charlotte Hornets,Milwaukee,92,112
320326030,"Mar 26, 2012",2011/2012,Charlotte Hornets,Boston,95,102
320328030,"Mar 28, 2012",2011/2012,Charlotte Hornets,Minnesota,83,88
320330030,"Mar 30, 2012",2011/2012,Charlotte Hornets,Denver,88,99
320407030,"Apr 7, 2012",2011/2012,Charlotte Hornets,Atlanta,96,116
320409030,"Apr 9, 2012",2011/2012,Charlotte Hornets,Washington,85,113
320412030,"Apr 12, 2012",2011/2012,Charlotte Hornets,Detroit,85,109
320415030,"Apr 15, 2012",2011/2012,Charlotte Hornets,Boston,82,94
320416030,"Apr 16, 2012",2011/2012,Charlotte Hornets,New Orleans,67,75
320418030,"Apr 18, 2012",2011/2012,Charlotte Hornets,Chicago,68,100
320420030,"Apr 20, 2012",2011/2012,Charlotte Hornets,Memphis,80,85
320422030,"Apr 22, 2012",2011/2012,Charlotte Hornets,Sacramento,88,114
320426030,"Apr 26, 2012",2011/2012,Charlotte Hornets,NY Knicks,84,104
400277735,"Nov 2, 2012",2012/2013,Charlotte Hornets,Indiana,90,89
400277773,"Nov 7, 2012",2012/2013,Charlotte Hornets,Phoenix,110,117
400277803,"Nov 10, 2012",2012/2013,Charlotte Hornets,Dallas,101,97
400277823,"Nov 13, 2012",2012/2013,Charlotte Hornets,Washington,92,76
400277854,"Nov 17, 2012",2012/2013,Charlotte Hornets,Memphis,87,94
400277868,"Nov 19, 2012",2012/2013,Charlotte Hornets,Milwaukee,102,98
400277877,"Nov 21, 2012",2012/2013,Charlotte Hornets,Toronto,98,97
400277891,"Nov 23, 2012",2012/2013,Charlotte Hornets,Atlanta,91,101
400277943,"Nov 30, 2012",2012/2013,Charlotte Hornets,Philadelphia,98,104
400277965,"Dec 3, 2012",2012/2013,Charlotte Hornets,Portland,112,118
400277977,"Dec 5, 2012",2012/2013,Charlotte Hornets,NY Knicks,98,100
400278004,"Dec 8, 2012",2012/2013,Charlotte Hornets,San Antonio,102,132
400278019,"Dec 10, 2012",2012/2013,Charlotte Hornets,Golden State,96,104
400278033,"Dec 12, 2012",2012/2013,Charlotte Hornets,Los Angeles,94,100
400278056,"Dec 15, 2012",2012/2013,Charlotte Hornets,Orlando,98,107
400278131,"Dec 26, 2012",2012/2013,Charlotte Hornets,Miami,92,105
400278157,"Dec 29, 2012",2012/2013,Charlotte Hornets,New Orleans,95,98
400278200,"Jan 4, 2013",2012/2013,Charlotte Hornets,Cleveland,104,106
400278237,"Jan 9, 2013",2012/2013,Charlotte Hornets,Utah,102,112
400278285,"Jan 15, 2013",2012/2013,Charlotte Hornets,Indiana,76,103
400278313,"Jan 19, 2013",2012/2013,Charlotte Hornets,Sacramento,93,97
400278327,"Jan 21, 2013",2012/2013,Charlotte Hornets,Houston,94,100
400278338,"Jan 23, 2013",2012/2013,Charlotte Hornets,Atlanta,92,104
400278365,"Jan 26, 2013",2012/2013,Charlotte Hornets,Minnesota,102,101
400278456,"Feb 8, 2013",2012/2013,Charlotte Hornets,Los Angeles,93,100
400278482,"Feb 11, 2013",2012/2013,Charlotte Hornets,Boston,94,91
400278519,"Feb 20, 2013",2012/2013,Charlotte Hornets,Detroit,99,105
400278533,"Feb 22, 2013",2012/2013,Charlotte Hornets,Chicago,75,105
400278544,"Feb 23, 2013",2012/2013,Charlotte Hornets,Denver,99,113
400278619,"Mar 6, 2013",2012/2013,Charlotte Hornets,Brooklyn,78,99
400278635,"Mar 8, 2013",2012/2013,Charlotte Hornets,Oklahoma City,94,116
400278668,"Mar 12, 2013",2012/2013,Charlotte Hornets,Boston,100,74
400278714,"Mar 18, 2013",2012/2013,Charlotte Hornets,Washington,119,114
400278728,"Mar 20, 2013",2012/2013,Charlotte Hornets,Toronto,107,101
400278753,"Mar 23, 2013",2012/2013,Charlotte Hornets,Detroit,91,92
400278779,"Mar 27, 2013",2012/2013,Charlotte Hornets,Orlando,114,108
400278832,"Apr 3, 2013",2012/2013,Charlotte Hornets,Philadelphia,88,83
400278846,"Apr 5, 2013",2012/2013,Charlotte Hornets,Miami,79,89
400278910,"Apr 13, 2013",2012/2013,Charlotte Hornets,Milwaukee,95,85
400278922,"Apr 15, 2013",2012/2013,Charlotte Hornets,NY Knicks,106,95
400278939,"Apr 17, 2013",2012/2013,Charlotte Hornets,Cleveland,105,98
400488893,"Nov 1, 2013",2013/2014,Charlotte Hornets,Cleveland,90,84
400488933,"Nov 6, 2013",2013/2014,Charlotte Hornets,Toronto,92,90
400488946,"Nov 8, 2013",2013/2014,Charlotte Hornets,NY Knicks,91,101
400488971,"Nov 11, 2013",2013/2014,Charlotte Hornets,Atlanta,94,103
400489009,"Nov 16, 2013",2013/2014,Charlotte Hornets,Miami,81,97
400489034,"Nov 20, 2013",2013/2014,Charlotte Hornets,Brooklyn,95,91
400489049,"Nov 22, 2013",2013/2014,Charlotte Hornets,Phoenix,91,98
400489075,"Nov 25, 2013",2013/2014,Charlotte Hornets,Boston,86,96
400489088,"Nov 27, 2013",2013/2014,Charlotte Hornets,Indiana,74,99
400489101,"Nov 29, 2013",2013/2014,Charlotte Hornets,Milwaukee,92,76
400489153,"Dec 6, 2013",2013/2014,Charlotte Hornets,Philadelphia,105,88
400489177,"Dec 9, 2013",2013/2014,Charlotte Hornets,Golden State,115,111
400489191,"Dec 11, 2013",2013/2014,Charlotte Hornets,Orlando,83,92
400489215,"Dec 14, 2013",2013/2014,Charlotte Hornets,Los Angeles,85,88
400489237,"Dec 17, 2013",2013/2014,Charlotte Hornets,Sacramento,95,87
400489267,"Dec 21, 2013",2013/2014,Charlotte Hornets,Utah,85,88
400489280,"Dec 23, 2013",2013/2014,Charlotte Hornets,Milwaukee,111,110
400489300,"Dec 27, 2013",2013/2014,Charlotte Hornets,Oklahoma City,85,89
400489381,"Jan 7, 2014",2013/2014,Charlotte Hornets,Washington,83,97
400489435,"Jan 14, 2014",2013/2014,Charlotte Hornets,NY Knicks,108,98
400489466,"Jan 18, 2014",2013/2014,Charlotte Hornets,Miami,96,104
400489481,"Jan 20, 2014",2013/2014,Charlotte Hornets,Toronto,100,95
400489494,"Jan 22, 2014",2013/2014,Charlotte Hornets,Los Angeles,95,91
400489519,"Jan 25, 2014",2013/2014,Charlotte Hornets,Chicago,87,89
400489622,"Feb 8, 2014",2013/2014,Charlotte Hornets,San Antonio,100,104
400489643,"Feb 11, 2014",2013/2014,Charlotte Hornets,Dallas,114,89
400489674,"Feb 19, 2014",2013/2014,Charlotte Hornets,Detroit,116,98
400489688,"Feb 21, 2014",2013/2014,Charlotte Hornets,New Orleans,90,87
400489698,"Feb 22, 2014",2013/2014,Charlotte Hornets,Memphis,92,89
400489777,"Mar 5, 2014",2013/2014,Charlotte Hornets,Indiana,109,87
400489791,"Mar 7, 2014",2013/2014,Charlotte Hornets,Cleveland,101,92
400489816,"Mar 10, 2014",2013/2014,Charlotte Hornets,Denver,105,98
400489844,"Mar 14, 2014",2013/2014,Charlotte Hornets,Minnesota,105,93
400489869,"Mar 17, 2014",2013/2014,Charlotte Hornets,Atlanta,83,97
400489905,"Mar 22, 2014",2013/2014,Charlotte Hornets,Portland,124,94
400489920,"Mar 24, 2014",2013/2014,Charlotte Hornets,Houston,89,100
400489934,"Mar 26, 2014",2013/2014,Charlotte Hornets,Brooklyn,116,111
400489974,"Mar 31, 2014",2013/2014,Charlotte Hornets,Washington,100,94
400490003,"Apr 4, 2014",2013/2014,Charlotte Hornets,Orlando,91,80
400490063,"Apr 12, 2014",2013/2014,Charlotte Hornets,Philadelphia,111,105
400490096,"Apr 16, 2014",2013/2014,Charlotte Hornets,Chicago,91,86
400578296,"Oct 29, 2014",2014/2015,Charlotte Hornets,Milwaukee,108,106
400578320,"Nov 1, 2014",2014/2015,Charlotte Hornets,Memphis,69,71
400578349,"Nov 5, 2014",2014/2015,Charlotte Hornets,Miami,96,89
400578363,"Nov 7, 2014",2014/2015,Charlotte Hornets,Atlanta,1192,122
400578438,"Nov 17, 2014",2014/2015,Charlotte Hornets,Dallas,80,107
400578464,"Nov 21, 2014",2014/2015,Charlotte Hornets,Orlando,100,105
400578490,"Nov 24, 2014",2014/2015,Charlotte Hornets,Los Angeles,92,113
400578502,"Nov 26, 2014",2014/2015,Charlotte Hornets,Portland,97,105
400578516,"Nov 28, 2014",2014/2015,Charlotte Hornets,Golden State,101,106
400578555,"Dec 3, 2014",2014/2015,Charlotte Hornets,Chicago,95,102
400578568,"Dec 5, 2014",2014/2015,Charlotte Hornets,NY Knicks,103,102
400578608,"Dec 10, 2014",2014/2015,Charlotte Hornets,Boston,96,87
400578633,"Dec 13, 2014",2014/2015,Charlotte Hornets,Brooklyn,87,114
400578661,"Dec 17, 2014",2014/2015,Charlotte Hornets,Phoenix,106,111
400578687,"Dec 20, 2014",2014/2015,Charlotte Hornets,Utah,104,86
400578701,"Dec 22, 2014",2014/2015,Charlotte Hornets,Denver,110,82
400578736,"Dec 27, 2014",2014/2015,Charlotte Hornets,Orlando,94,102
400578751,"Dec 29, 2014",2014/2015,Charlotte Hornets,Milwaukee,94,104
400578776,"Jan 2, 2015",2014/2015,Charlotte Hornets,Cleveland,87,91
400578814,"Jan 7, 2015",2014/2015,Charlotte Hornets,New Orleans,98,94
400578866,"Jan 14, 2015",2014/2015,Charlotte Hornets,San Antonio,93,98
400578892,"Jan 17, 2015",2014/2015,Charlotte Hornets,Indiana,80,71
400578903,"Jan 19, 2015",2014/2015,Charlotte Hornets,Minnesota,105,80
400578917,"Jan 21, 2015",2014/2015,Charlotte Hornets,Miami,78,76
400578944,"Jan 24, 2015",2014/2015,Charlotte Hornets,NY Knicks,76,71
400579034,"Feb 5, 2015",2014/2015,Charlotte Hornets,Washington,94,87
400579060,"Feb 8, 2015",2014/2015,Charlotte Hornets,Indiana,102,103
400579075,"Feb 10, 2015",2014/2015,Charlotte Hornets,Detroit,78,106
400579108,"Feb 21, 2015",2014/2015,Charlotte Hornets,Oklahoma City,103,110
400579182,"Mar 3, 2015",2014/2015,Charlotte Hornets,Los Angeles,104,103
400579203,"Mar 6, 2015",2014/2015,Charlotte Hornets,Toronto,103,94
400579230,"Mar 9, 2015",2014/2015,Charlotte Hornets,Washington,69,95
400579244,"Mar 11, 2015",2014/2015,Charlotte Hornets,Sacramento,106,113
400579259,"Mar 13, 2015",2014/2015,Charlotte Hornets,Chicago,101,91
400579352,"Mar 25, 2015",2014/2015,Charlotte Hornets,Brooklyn,88,91
400579379,"Mar 28, 2015",2014/2015,Charlotte Hornets,Atlanta,115,100
400579393,"Mar 30, 2015",2014/2015,Charlotte Hornets,Boston,104,116
400579404,"Apr 1, 2015",2014/2015,Charlotte Hornets,Detroit,102,78
400579429,"Apr 4, 2015",2014/2015,Charlotte Hornets,Philadelphia,92,91
400579452,"Apr 8, 2015",2014/2015,Charlotte Hornets,Toronto,74,92
400579494,"Apr 13, 2015",2014/2015,Charlotte Hornets,Houston,90,100
400827926,"Nov 1, 2015",2015/2016,Charlotte Hornets,Atlanta,92,94
400827940,"Nov 3, 2015",2015/2016,Charlotte Hornets,Chicago,130,105
400828000,"Nov 11, 2015",2015/2016,Charlotte Hornets,NY Knicks,95,93
400828034,"Nov 15, 2015",2015/2016,Charlotte Hornets,Portland,106,94
400828052,"Nov 18, 2015",2015/2016,Charlotte Hornets,Brooklyn,116,111
400828065,"Nov 20, 2015",2015/2016,Charlotte Hornets,Philadelphia,113,88
400828089,"Nov 23, 2015",2015/2016,Charlotte Hornets,Sacramento,127,122
400828102,"Nov 25, 2015",2015/2016,Charlotte Hornets,Washington,101,87
400828114,"Nov 27, 2015",2015/2016,Charlotte Hornets,Cleveland,90,95
400828133,"Nov 29, 2015",2015/2016,Charlotte Hornets,Milwaukee,87,82
400828155,"Dec 2, 2015",2015/2016,Charlotte Hornets,Golden State,99,116
400828191,"Dec 7, 2015",2015/2016,Charlotte Hornets,Detroit,104,84
400828207,"Dec 9, 2015",2015/2016,Charlotte Hornets,Miami,99,81
400828232,"Dec 12, 2015",2015/2016,Charlotte Hornets,Boston,93,98
400828270,"Dec 17, 2015",2015/2016,Charlotte Hornets,Toronto,109,99
400828310,"Dec 23, 2015",2015/2016,Charlotte Hornets,Boston,89,102
400828330,"Dec 26, 2015",2015/2016,Charlotte Hornets,Memphis,98,92
400828345,"Dec 28, 2015",2015/2016,Charlotte Hornets,Los Angeles,108,98
400828361,"Dec 30, 2015",2015/2016,Charlotte Hornets,Los Angeles,117,122
400828384,"Jan 2, 2016",2015/2016,Charlotte Hornets,Oklahoma City,90,109
400828464,"Jan 13, 2016",2015/2016,Charlotte Hornets,Atlanta,107,84
400828490,"Jan 16, 2016",2015/2016,Charlotte Hornets,Milwaukee,92,105
400828503,"Jan 18, 2016",2015/2016,Charlotte Hornets,Utah,1192,124
400828542,"Jan 23, 2016",2015/2016,Charlotte Hornets,NY Knicks,97,84
400828622,"Feb 3, 2016",2015/2016,Charlotte Hornets,Cleveland,106,97
400828638,"Feb 5, 2016",2015/2016,Charlotte Hornets,Miami,95,98
400828648,"Feb 6, 2016",2015/2016,Charlotte Hornets,Washington,108,104
400828661,"Feb 8, 2016",2015/2016,Charlotte Hornets,Chicago,108,91
400828778,"Mar 1, 2016",2015/2016,Charlotte Hornets,Phoenix,126,92
400828799,"Mar 4, 2016",2015/2016,Charlotte Hornets,Indiana,108,101
400828824,"Mar 7, 2016",2015/2016,Charlotte Hornets,Minnesota,108,103
400828837,"Mar 9, 2016",2015/2016,Charlotte Hornets,New Orleans,122,113
400828850,"Mar 11, 2016",2015/2016,Charlotte Hornets,Detroit,118,103
400828862,"Mar 12, 2016",2015/2016,Charlotte Hornets,Houston,125,109
400828875,"Mar 14, 2016",2015/2016,Charlotte Hornets,Dallas,96,107
400828891,"Mar 16, 2016",2015/2016,Charlotte Hornets,Orlando,107,99
400828915,"Mar 19, 2016",2015/2016,Charlotte Hornets,Denver,93,101
400828930,"Mar 21, 2016",2015/2016,Charlotte Hornets,San Antonio,91,88
400829015,"Apr 1, 2016",2015/2016,Charlotte Hornets,Philadelphia,100,91
400829065,"Apr 8, 2016",2015/2016,Charlotte Hornets,Brooklyn,113,99
400829106,"Apr 13, 2016",2015/2016,Charlotte Hornets,Orlando,117,103
320101004,"Jan 1, 2012",2011/2012,Chicago Bulls,Memphis,104,64
320103004,"Jan 3, 2012",2011/2012,Chicago Bulls,Atlanta,76,74
320109004,"Jan 9, 2012",2011/2012,Chicago Bulls,Detroit,92,68
320111004,"Jan 11, 2012",2011/2012,Chicago Bulls,Washington,78,64
320114004,"Jan 14, 2012",2011/2012,Chicago Bulls,Toronto,77,64
320117004,"Jan 17, 2012",2011/2012,Chicago Bulls,Phoenix,118,97
320121004,"Jan 21, 2012",2011/2012,Chicago Bulls,Charlotte,95,89
320123004,"Jan 23, 2012",2011/2012,Chicago Bulls,Brooklyn,110,95
320125004,"Jan 25, 2012",2011/2012,Chicago Bulls,Indiana,90,95
320127004,"Jan 27, 2012",2011/2012,Chicago Bulls,Milwaukee,107,100
320214004,"Feb 14, 2012",2011/2012,Chicago Bulls,Sacramento,121,115
320216004,"Feb 16, 2012",2011/2012,Chicago Bulls,Boston,89,80
320218004,"Feb 18, 2012",2011/2012,Chicago Bulls,Brooklyn,85,97
320220004,"Feb 20, 2012",2011/2012,Chicago Bulls,Atlanta,90,79
320222004,"Feb 22, 2012",2011/2012,Chicago Bulls,Milwaukee,110,91
320228004,"Feb 28, 2012",2011/2012,Chicago Bulls,New Orleans,99,95
320305004,"Mar 5, 2012",2011/2012,Chicago Bulls,Indiana,92,72
320308004,"Mar 8, 2012",2011/2012,Chicago Bulls,Orlando,94,99
320310004,"Mar 10, 2012",2011/2012,Chicago Bulls,Utah,111,97
320312004,"Mar 12, 2012",2011/2012,Chicago Bulls,NY Knicks,104,99
320314004,"Mar 14, 2012",2011/2012,Chicago Bulls,Miami,106,102
320316004,"Mar 16, 2012",2011/2012,Chicago Bulls,Portland,89,100
320317004,"Mar 17, 2012",2011/2012,Chicago Bulls,Philadelphia,89,80
320324004,"Mar 24, 2012",2011/2012,Chicago Bulls,Toronto,102,101
320326004,"Mar 26, 2012",2011/2012,Chicago Bulls,Denver,91,108
320330004,"Mar 30, 2012",2011/2012,Chicago Bulls,Detroit,83,71
320402004,"Apr 2, 2012",2011/2012,Chicago Bulls,Houston,93,99
320405004,"Apr 5, 2012",2011/2012,Chicago Bulls,Boston,93,86
320410004,"Apr 10, 2012",2011/2012,Chicago Bulls,NY Knicks,98,86
320412004,"Apr 12, 2012",2011/2012,Chicago Bulls,Miami,96,86
320416004,"Apr 16, 2012",2011/2012,Chicago Bulls,Washington,84,87
320421004,"Apr 21, 2012",2011/2012,Chicago Bulls,Dallas,93,83
320426004,"Apr 26, 2012",2011/2012,Chicago Bulls,Cleveland,107,75
400277727,"Oct 31, 2012",2012/2013,Chicago Bulls,Sacramento,93,87
400277751,"Nov 3, 2012",2012/2013,Chicago Bulls,New Orleans,82,89
400277770,"Nov 6, 2012",2012/2013,Chicago Bulls,Orlando,99,93
400277786,"Nov 8, 2012",2012/2013,Chicago Bulls,Oklahoma City,91,97
400277804,"Nov 10, 2012",2012/2013,Chicago Bulls,Minnesota,87,80
400277818,"Nov 12, 2012",2012/2013,Chicago Bulls,Boston,95,101
400277919,"Nov 26, 2012",2012/2013,Chicago Bulls,Milwaukee,92,93
400277934,"Nov 28, 2012",2012/2013,Chicago Bulls,Dallas,101,78
400277955,"Dec 1, 2012",2012/2013,Chicago Bulls,Philadelphia,93,88
400277974,"Dec 4, 2012",2012/2013,Chicago Bulls,Indiana,76,80
400278008,"Dec 8, 2012",2012/2013,Chicago Bulls,NY Knicks,93,85
400278028,"Dec 11, 2012",2012/2013,Chicago Bulls,Los Angeles,89,94
400278061,"Dec 15, 2012",2012/2013,Chicago Bulls,Brooklyn,83,82
400278080,"Dec 18, 2012",2012/2013,Chicago Bulls,Boston,100,89
400278128,"Dec 25, 2012",2012/2013,Chicago Bulls,Houston,97,120
400278161,"Dec 29, 2012",2012/2013,Chicago Bulls,Washington,87,77
400278173,"Dec 31, 2012",2012/2013,Chicago Bulls,Charlotte,81,91
400278226,"Jan 7, 2013",2012/2013,Chicago Bulls,Cleveland,118,92
400278240,"Jan 9, 2013",2012/2013,Chicago Bulls,Milwaukee,96,104
400278266,"Jan 12, 2013",2012/2013,Chicago Bulls,Phoenix,81,97
400278278,"Jan 14, 2013",2012/2013,Chicago Bulls,Atlanta,97,58
400278315,"Jan 19, 2013",2012/2013,Chicago Bulls,Memphis,82,85
400278332,"Jan 21, 2013",2012/2013,Chicago Bulls,Los Angeles,95,83
400278340,"Jan 23, 2013",2012/2013,Chicago Bulls,Detroit,85,82
400278356,"Jan 25, 2013",2012/2013,Chicago Bulls,Golden State,103,87
400278383,"Jan 28, 2013",2012/2013,Chicago Bulls,Charlotte,93,85
400278486,"Feb 11, 2013",2012/2013,Chicago Bulls,San Antonio,89,103
400278529,"Feb 21, 2013",2012/2013,Chicago Bulls,Miami,67,86
400278566,"Feb 26, 2013",2012/2013,Chicago Bulls,Cleveland,98,101
400278582,"Feb 28, 2013",2012/2013,Chicago Bulls,Philadelphia,93,82
400278597,"Mar 2, 2013",2012/2013,Chicago Bulls,Brooklyn,96,85
400278642,"Mar 8, 2013",2012/2013,Chicago Bulls,Utah,89,88
400278719,"Mar 18, 2013",2012/2013,Chicago Bulls,Denver,118,119
400278739,"Mar 21, 2013",2012/2013,Chicago Bulls,Portland,89,99
400278755,"Mar 23, 2013",2012/2013,Chicago Bulls,Indiana,87,84
400278782,"Mar 27, 2013",2012/2013,Chicago Bulls,Miami,101,97
400278817,"Mar 31, 2013",2012/2013,Chicago Bulls,Detroit,95,94
400278851,"Apr 5, 2013",2012/2013,Chicago Bulls,Orlando,87,86
400278878,"Apr 9, 2013",2012/2013,Chicago Bulls,Toronto,98,101
400278894,"Apr 11, 2013",2012/2013,Chicago Bulls,NY Knicks,118,111
400278942,"Apr 17, 2013",2012/2013,Chicago Bulls,Washington,95,92
400488891,"Oct 31, 2013",2013/2014,Chicago Bulls,NY Knicks,82,81
400488952,"Nov 8, 2013",2013/2014,Chicago Bulls,Utah,97,73
400488975,"Nov 11, 2013",2013/2014,Chicago Bulls,Cleveland,96,81
400489013,"Nov 16, 2013",2013/2014,Chicago Bulls,Indiana,110,94
400489024,"Nov 18, 2013",2013/2014,Chicago Bulls,Charlotte,86,81
400489130,"Dec 2, 2013",2013/2014,Chicago Bulls,New Orleans,131,1283
400489152,"Dec 5, 2013",2013/2014,Chicago Bulls,Miami,107,87
400489165,"Dec 7, 2013",2013/2014,Chicago Bulls,Detroit,75,92
400489189,"Dec 10, 2013",2013/2014,Chicago Bulls,Milwaukee,74,78
400489219,"Dec 14, 2013",2013/2014,Chicago Bulls,Toronto,77,99
400489235,"Dec 16, 2013",2013/2014,Chicago Bulls,Orlando,82,83
400489270,"Dec 21, 2013",2013/2014,Chicago Bulls,Cleveland,100,84
400489314,"Dec 28, 2013",2013/2014,Chicago Bulls,Dallas,83,105
400489336,"Dec 31, 2013",2013/2014,Chicago Bulls,Toronto,79,85
400489348,"Jan 2, 2014",2013/2014,Chicago Bulls,Boston,94,82
400489365,"Jan 4, 2014",2013/2014,Chicago Bulls,Atlanta,91,84
400489386,"Jan 7, 2014",2013/2014,Chicago Bulls,Phoenix,92,87
